醫事機構代碼,醫事機構名稱,電話,地址,地圖地址,緯度,經度,備註
5931171537,茂晟藥局,02-26020593,新北市林口區文化三路2段328號1樓,新北市林口區湖南里8鄰文化三路二段328號,25.084762,121.378187,
5931171546,安禾藥局,02-86012205,新北市林口區中山路534號1樓,新北市林口區湖南里5鄰中山路534號,25.083695,121.378499,
5931171564,家弘藥局,02-26024851,新北市林口區竹林路172號1樓,新北市林口區菁湖里5鄰竹林路172號,25.079774,121.389037,
5931171573,安心藥局,02-26029090,新北市林口區文化二路1段577號1樓,新北市林口區湖南里12鄰文化二路一段577號,25.078713,121.376042,
5931171582,綠園藥局,02-86012258,新北市林口區仁愛路2段105號1樓,新北市林口區西林里27鄰仁愛路二段105號,25.07507,121.384267,上午8:30-12:00、下午2:30-18:00、晚上18:00-21:30
5931171608,榮昌藥局,02-26011312,新北市林口區仁愛路1段410號,新北市林口區西林里13鄰仁愛路一段410號,25.076833,121.38673,
5931171644,蛋寶寶藥局,02-26097371,新北市林口區民有街158號1樓,新北市林口區南勢里30鄰民有街158號,25.075952,121.372513,
5931171662,大心藥局,02-26089019,新北市林口區公園路19號1樓,新北市林口區麗林里31鄰公園路19號,25.067627,121.366656,
5931171671,欣穎藥局,02-26069786,新北市林口區文化二路1段535號1樓,新北市林口區南勢里30鄰文化二路一段535號,25.076482,121.37398,
5931171680,一家好藥局,02-26028270,新北市林口區中山路500號,新北市林口區湖南里1鄰中山路500號,25.082933,121.379406,
5931171706,榮新藥局,02-26089789,新北市林口區忠孝路383號1樓,新北市林口區仁愛里1鄰忠孝路383號,25.071506,121.369586,
5931171715,林口藥局,02-26001899,新北市林口區文化三路2段69號1樓,新北市林口區湖南里21鄰文化三路二段69號,25.080065,121.374007,
5931171724,林康藥局,02-26088869,新北市林口區文化二路1段222號1樓,新北市林口區仁愛里1鄰文化二路一段222號,25.072254,121.369526,
5931171733,長欣藥局,02-26013171,新北市林口區中山路188號1樓之3,新北市林口區菁湖里5鄰中山路188號,25.079085,121.389349,
5931171742,唯恩藥局,02-26005805,新北市林口區麗園一街9巷1號1樓之2,新北市林口區東勢里5鄰麗園一街9巷1號,25.071508,121.376785,
5931171751,杏一林口仁愛藥局,02-26016453,新北市林口區仁愛路2段91號1樓,新北市林口區西林里27鄰仁愛路二段91號,25.075323,121.384594,
5931171760,宸芯健保藥局,02-22005516,新北市林口區麗園一街3號1樓之2,新北市林口區東勢里2鄰麗園一街3號,25.07245,121.376036,
5931171779,全球忠孝藥局,02-26092139,新北市林口區忠孝路497號1樓,新北市林口區仁愛里30鄰忠孝路497號,25.070283,121.370845,營業時間:9:00-22:30
5931171788,泰臨中西藥局,02-26087538,新北市林口區忠孝1路5號（1樓）,新北市林口區忠孝一路5號,25.072862,121.364207,
5931181051,永源藥局,02-26644588,新北市深坑區北深路3段174號1樓,新北市深坑區萬福里5鄰北深路三段174號,25.00354,121.602284,
5931181104,介新大藥局,02-26648149,新北市深坑區文化街94號,新北市深坑區埔新里28鄰文化街94號,25.001997,121.61721,執業時段請電洽藥局
5931181159,信東深坑北深藥局,02-77092976,新北市深坑區北深路3段103號1樓,新北市深坑區萬順里2鄰北深路三段103號,25.001711,121.60557,
5931181195,健康小站藥局,02-26629568,新北市深坑區埔新里北深路2段75號,新北市深坑區埔新里16鄰北深路二段75號,25.003735,121.618358,周日皆休息
5931181239,怡恩藥局,02-26620285,新北市深坑區埔新街41號,新北市深坑區埔新里42鄰埔新街41號,25.00282,121.620909,
5931181248,福康藥_藥局,02-26646529,新北市深坑區北深路3段175號（1樓）,新北市深坑區萬順里5鄰北深路三段175號,25.003513,121.601678,
5931190514,碇康藥局,02-26634229,新北市石碇區潭邊里石崁24－1號,新北市石碇區潭邊里3鄰石崁14號,24.995847,121.65566,
5931211045,三芝藥師藥局,02-86353982,新北市三芝區中正路1段43號1樓,新北市三芝區埔坪里9鄰中正路一段43號,25.25816,121.503175,
5931211063,富康輝藥局,02-26363836,新北市三芝區中正路1段86.88號1樓,新北市三芝區埔坪里16鄰中正路一段120號,25.256236,121.504949,
5931220017,醫有堂藥局,02-26382836,新北市石門區中山路32號－1,新北市石門區石門里5鄰中山路32號,25.289983,121.566175,
5931231127,杏家藥局,02-26105369,新北市八里區中華路2段256號1樓,新北市八里區舊城里5鄰中華路二段256號,25.149713,121.40532,
5931231181,八里藥師藥局,02-26101212,新北市八里區中山路2段226號1樓,新北市八里區頂罟里12鄰中山路二段226號,25.151508,121.405178,
5931231190,龍米藥師藥局,02-26185812,新北市八里區龍形一街5號1樓,新北市八里區龍源里12鄰龍形一街5號,25.130454,121.450585,每天照常營業
5931231207,大愛嘉安藥局,02-26107790,新北市八里區中山路2段422號1樓,新北市八里區訊塘里10鄰中山路二段422號,25.147601,121.399853,
5931231225,小蘋果藥局,02-26108206,新北市八里區中山路1段229號,新北市八里區埤頭里23鄰中山路一段229號,25.157596,121.410983,
5931231289,天康八里藥局,02-26101569,新北市八里區中山路2段367號（1樓）,新北市八里區訊塘里2鄰中山路二段367號,25.147009,121.398816,
5931231298,寶格麗藥局,02-26193008,新北市八里區華峰一街16號1樓,新北市八里區訊塘里17鄰華峰一街16號,25.146873,121.399338,
5931250015,松南藥局,02-24931085,新北市雙溪區中華路29號,新北市雙溪區新基里1鄰中華路29號,25.037108,121.865843,
5931250042,信芳藥局,02-24931301,新北市雙溪區中華路50號,新北市雙溪區新基里3鄰中華路50號,25.037611,121.865991,
5931270026,仁又堂藥局,02-24982468,新北市金山區信義路17號,新北市金山區金美里12鄰信義路17號,25.220908,121.637324,
5931270044,金宏仁藥局,02-24982402,新北巿金山區中山路190巷2號,新北市金山區中山路190巷2號,25.221067,121.638392,
5931271103,躍獅五福藥局,02-24081608,新北市金山區中山路99號1樓,新北市金山區五湖里2鄰中山路99號,25.21912,121.639811,
5931280013,萬里藥局,02-24922235,新北市萬里區瑪鍊路90號,新北市萬里區瑪鋉路90號,25.1784668,121.6903086,
5931281074,北海岸藥局,02-24922022,新北市萬里區瑪鍊路98號,新北市萬里區瑪鋉路98號,25.1786405,121.6905699,
5932010019,家佳藥局,03-3175618,桃園市桃園區瑞慶里莊一街80號,桃園市桃園區瑞慶里10鄰莊一街80號,25.02199,121.293748,"藥局,不看診,否則違反醫師法."
5932010051,昆明藥局,03-4614133,桃園市桃園區昆明路5號1樓,桃園市桃園區雲林里12鄰昆明路5號,24.983832,121.318242,9:30-10:00
5932010202,安琪兒藥局,03-3016965,桃園市桃園區莊敬路二段76號1樓,桃園市桃園區北埔里6鄰莊敬路二段76號,25.022817,121.293354,
5932010328,七加恩聯合藥局,03-3029302,桃園市桃園區中埔二街123號1樓,桃園市桃園區寶慶里2鄰中埔二街123號,25.011914,121.295868,
5932010337,明欣藥局,03-3165639,桃園市桃園區南平路206之3號,桃園市桃園區莊敬里16鄰南平路206號,25.019476,121.301294,
5932010408,冠欣藥局,03-3179163,桃園市桃園區中正路1141之1號,桃園市桃園區同德里13鄰中正路1141之1號,25.018096,121.29735,
5932010462,禾康藥局,03-3254068,桃園市桃園區大業路一段438號,桃園市桃園區大興里24鄰大業路一段438號,25.015386,121.311742,
5932010560,均康藥局,03-2170172,桃園市桃園區中聖里國鼎一街27號1樓之4,桃園市桃園區中聖里16鄰國鼎一街27號,24.987256,121.287452,
5932010604,怡合藥局,03-3150782,桃園市桃園區大業路一段318號,桃園市桃園區大業里14鄰大業路一段318號,25.01046,121.313707,
5932010631,新華興清溪藥局,03-3330011,桃園市桃園區東門里中山東路10號1樓,桃園市桃園區東門里6鄰中山東路10號,24.995477,121.313611,
5932010659,宏偉藥師藥局,03-3698551,桃園市桃園區上海路55號,桃園市桃園區龍岡里4鄰上海路55號,24.989688,121.28314,
5932010668,世興藥局,03-3635470,桃園市桃園區桃鶯路452號2樓,桃園市桃園區大林里3鄰桃鶯路452號,24.974173,121.324112,
5932010702,鴻發藥師藥局,03-3582468,桃園市桃園區大有路543號,桃園市桃園區會稽里2鄰大有路543號,25.014902,121.317073,
5932010784,維美藥局,03-3359033,桃園市桃園區成功路二段87號1樓,桃園市桃園區東門里10鄰成功路二段87號,24.994312,121.317057,
5932010793,安泰藥局,03-3169685,桃園市桃園區中正路633號2樓,桃園市桃園區長安里2鄰中正路633號,25.005317,121.30421,09:00~1200   14:30~17:30  18:00~21:00
5932010855,泓德藥局,03-3169816,桃園市桃園區中正路1089號之1,桃園市桃園區同德里5鄰中正路1089號,25.016957,121.297892,
5932010891,縣府仰望藥局,03-3348494,桃園市桃園區中山路323號,桃園市桃園區泰山里12鄰中山路323號,24.991831,121.303427,
5932010908,大愛藥師藥局,03-3376771,桃園市桃園區中正路435號,桃園市桃園區永安里2鄰中正路435號,25.00095,121.306971,
5932010917,幸運草健保藥局,03-3379977,桃園市桃園區縣府路280號,桃園市桃園區光興里30鄰縣府路280號,24.993164,121.299352,
5932011058,富仕康藥局,03-3391318,桃園市桃園區中華路118號地下1樓,桃園市桃園區南華里6鄰中華路118號,24.990228,121.308182,
5932011110,樂安藥局,03-3250362,桃園市桃園區經國路206號1樓,桃園市桃園區新埔里20鄰經國路206號,25.017627,121.305292,
5932011147,維格藥局,03-3016639,桃園市桃園區大興西路二段129號,桃園市桃園區中寧里17鄰大興西路二段129號,25.010485,121.297411,上午:8:30-12:00;下午:14:00-18:00;晚上:18:00-22:00
5932011218,人仁藥局,03-3328963,桃園市桃園區南華街180號,桃園市桃園區西湖里1鄰南華街180號,24.99371,121.307186,上午8:30至晚上10:00
5932011281,克峰藥局,03-3674520,桃園市桃園區中路街17號,桃園市桃園區三元里10鄰公園路17號,25.000355,121.326133,
5932011316,大興藥局,03-3266868,桃園市桃園區大德一街96號,桃園市桃園區寶山里4鄰大德一街96號,25.015788,121.313291,9:00-12:00;13:00-23:00;遇國定假日僅上午營業(休半天)
5932011361,新生藥局,03-3354011,桃園市桃園區新民街4號1樓,桃園市桃園區民生里9鄰新民街4號,24.9949,121.312618,
5932011370,家福聯合藥局,03-2289492,桃園市桃園區中山路623號,桃園市桃園區中平里27鄰中山路623號,24.990935,121.29394,
5932011503,文安藥局,03-3558999,桃園市桃園區中正路699號,桃園市桃園區長德里1鄰中正路699號,25.006848,121.303241,
5932011512,必安藥局,03-3324010,桃園市桃園區永樂街64號,桃園市桃園區北門里5鄰永樂街64號,24.997049,121.310997,
5932011576,三芳藥局,03-3390986,桃園市桃園區民族路232號,桃園市桃園區西門里11鄰民族路232號,24.995578,121.307304,
5932011585,北醫藥局,03-3575806,桃園市桃園區中正路854號,桃園市桃園區同安里16鄰中正路854號,25.011088,121.301354,
5932011610,郁祥藥局,03-3335495,桃園市桃園區成功里春日路216號,桃園市桃園區成功里12鄰春日路216號,24.997215,121.315598,
5932011638,明光藥局,03-3380427,桃園市桃園區中山東路117之1號,桃園市桃園區成功里3鄰中山東路117之1號,24.996889,121.316924,
5932011692,正安藥局,03-3329461,桃園市桃園區東山里安東街58號,桃園市桃園區東山里2鄰安東街58號,24.992651,121.315796,
5932011772,中山藥局,03-3346614,桃園市桃園區玉山里復興路369號,桃園市桃園區玉山里6鄰復興路369號,24.990304,121.303193,
5932011870,永祥大藥局,03-3337161,桃園市桃園區永安路528號,桃園市桃園區長德里14鄰永安路528號,25.001808,121.298567,9:00-22:00
5932011898,健安藥局,03-3344624,桃園市桃園區北門里民生路295號,桃園市桃園區北門里4鄰民生路295號,24.997472,121.311593,8:30-22:00
5932012108,蘇蔡藥局,03-3639319,桃園市桃園區昆明路9號1樓,桃園市桃園區雲林里12鄰昆明路9號,24.983825,121.318067,上午0830-1200下午1330-1700晚上1800-2130
5932012359,長鴻藥師藥局,03-3324728,桃園市桃園區中興里永安路277之5號,桃園市桃園區中興里10鄰永安路277之5號,24.99905,121.301893,週一~六9:00-22:30;周日12:00-22:30
5932012402,聖昌藥師藥局,03-3266654,桃園市桃園區莊敬里中正路1238號1樓,桃園市桃園區莊敬里11鄰中正路1238號,25.018982,121.297478,星期天營業時間:11:00至21:00
5932012457,禾安連鎖藥局,03-3318966,桃園市桃園區中山路254號,桃園市桃園區西湖里2鄰中山路254號,24.992769,121.30672,
5932012493,吉生藥局,03-3626220,桃園市桃園區延平路32號,桃園市桃園區大豐里1鄰延平路32號,24.985368,121.314141,
5932012546,奇美大藥局,03-3587727,桃園市桃園區中正五街185號,桃園市桃園區長安里20鄰中正五街185號,25.005133,121.30139,營業時間:9:00-22:30
5932012573,悅藥坊人文藥局,03-3761688,桃園市桃園區桃智路6號,桃園市桃園區中德里23鄰桃智路6號,24.964674,121.294819,
5932012582,聖元藥局,03-3584958,桃園市桃園區大興西路二段69巷1號,桃園市桃園區中寧里17鄰大興西路二段69巷1號,25.011204,121.298682,
5932012591,迦南藥局,03-3609938,桃園市桃園區國聖一街61號1樓之1,桃園市桃園區中聖里8鄰國聖一街61號,24.987211,121.288474,
5932012671,美德藥師藥局,03-3354160,桃園市桃園區中正路230號,桃園市桃園區中和里1鄰中正路230號,24.995863,121.310416,
5932012742,益兒康藥局,03-3798851,桃園市桃園區國際路二段40號,桃園市桃園區中路里19鄰國際路二段40號,24.991432,121.288663,週一至週六08:00-23:00 週日10:00-18:00
5932012779,敏誠大藥局,03-3166536,桃園市桃園區大興西路一段122號,桃園市桃園區新埔里29鄰大興西路一段122號,25.014776,121.305324,
5932012804,桃園南平藥局,03-3165222,桃園市桃園區南平路302－1號1樓,桃園市桃園區莊敬里11鄰南平路302之1號,25.01855,121.298859,
5932012813,桃園大興藥局,03-3013222,桃園市桃園區大興西路二段76巷3號,桃園市桃園區中寧里10鄰大興西路二段76巷3號,25.011825,121.298427,
5932012902,天濟堂藥局,03-3614983,桃園市桃園區桃鶯路388之8號,桃園市桃園區大林里18鄰桃鶯路388之8號,24.976227,121.323058,
